raw_group_index,source_sample_count,source_sample_ids_file,max_residue_count,source_datasets,source_statuses
7397,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007397_source_ids.txt,443,PDBbind2020,accepted_pseudo_chainA
7398,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007398_source_ids.txt,443,PDBbind2020,accepted_pseudo_chainA
7399,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007399_source_ids.txt,443,PDBbind2020,accepted
7400,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007400_source_ids.txt,443,PDBbind2020,accepted_dominant_chain
7401,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007401_source_ids.txt,443,scPDB,accepted
7402,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007402_source_ids.txt,443,scPDB,accepted
7403,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007403_source_ids.txt,443,scPDB,accepted
7404,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007404_source_ids.txt,443,scPDB,accepted
7405,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007405_source_ids.txt,443,scPDB,accepted
7406,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007406_source_ids.txt,443,scPDB,accepted
7407,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007407_source_ids.txt,443,scPDB,accepted_pseudo_chainA
7408,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007408_source_ids.txt,443,scPDB,accepted
7409,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007409_source_ids.txt,442,PDBbind2020,accepted_pseudo_chainA
7410,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007410_source_ids.txt,442,PDBbind2020,accepted_pseudo_chainA
7411,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007411_source_ids.txt,442,PDBbind2020,accepted
7412,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007412_source_ids.txt,442,PDBbind2020,accepted
7413,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007413_source_ids.txt,442,PDBbind2020,accepted
7414,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007414_source_ids.txt,442,PDBbind2020,accepted_pseudo_chainA
7415,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007415_source_ids.txt,442,PDBbind2020,accepted_dominant_chain
7416,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007416_source_ids.txt,442,PDBbind2020,accepted
7417,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007417_source_ids.txt,442,PDBbind2020,accepted_pseudo_chainA
7418,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007418_source_ids.txt,442,scPDB,accepted_pseudo_chainA
7419,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007419_source_ids.txt,442,scPDB,accepted
7420,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007420_source_ids.txt,442,scPDB,accepted
7421,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007421_source_ids.txt,442,scPDB,accepted
7422,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007422_source_ids.txt,442,scPDB,accepted
7423,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007423_source_ids.txt,442,scPDB,accepted
7424,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007424_source_ids.txt,442,scPDB,accepted
7425,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007425_source_ids.txt,442,scPDB,accepted
7426,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007426_source_ids.txt,442,scPDB,accepted
7427,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007427_source_ids.txt,442,scPDB,accepted
7428,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007428_source_ids.txt,442,scPDB,accepted
7429,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007429_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7430,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007430_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7431,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007431_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7432,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007432_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7433,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007433_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7434,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007434_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7435,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007435_source_ids.txt,441,PDBbind2020,accepted
7436,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007436_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7437,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007437_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7438,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007438_source_ids.txt,441,PDBbind2020,accepted_pseudo_chainA
7439,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007439_source_ids.txt,441,PDBbind2020,accepted_dominant_chain
7440,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007440_source_ids.txt,441,PDBbind2020,accepted
7441,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007441_source_ids.txt,441,PDBbind2020,accepted
7442,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007442_source_ids.txt,441,scPDB,accepted
7443,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007443_source_ids.txt,441,scPDB,accepted_pseudo_chainA
7444,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007444_source_ids.txt,441,scPDB,accepted
7445,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007445_source_ids.txt,441,scPDB,accepted
7446,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007446_source_ids.txt,441,scPDB,accepted
7447,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007447_source_ids.txt,441,scPDB,accepted_pseudo_chainA
7448,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007448_source_ids.txt,440,PDBbind2020,accepted_dominant_chain
7449,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007449_source_ids.txt,440,PDBbind2020,accepted_pseudo_chainA
7450,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007450_source_ids.txt,440,PDBbind2020,accepted_pseudo_chainA
7451,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007451_source_ids.txt,440,PDBbind2020,accepted
7452,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007452_source_ids.txt,440,PDBbind2020,accepted_pseudo_chainA
7453,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007453_source_ids.txt,440,PDBbind2020,accepted
7454,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007454_source_ids.txt,440,PDBbind2020,accepted
7455,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007455_source_ids.txt,440,PDBbind2020,accepted_pseudo_chainA
7456,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007456_source_ids.txt,440,PDBbind2020,accepted_pseudo_chainA
7457,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007457_source_ids.txt,440,PDBbind2020,accepted
7458,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007458_source_ids.txt,440,PDBbind2020,accepted_pseudo_chainA
7459,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007459_source_ids.txt,440,PDBbind2020,accepted
7460,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007460_source_ids.txt,440,scPDB,accepted
7461,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007461_source_ids.txt,440,scPDB,accepted
7462,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007462_source_ids.txt,440,scPDB,accepted
7463,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007463_source_ids.txt,440,scPDB,accepted
7464,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007464_source_ids.txt,440,scPDB,accepted
7465,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007465_source_ids.txt,440,scPDB,accepted
7466,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007466_source_ids.txt,440,scPDB,accepted
7467,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007467_source_ids.txt,440,scPDB,accepted
7468,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007468_source_ids.txt,440,scPDB,accepted_pseudo_chainA
7469,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007469_source_ids.txt,440,scPDB,accepted
7470,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007470_source_ids.txt,439,PDBbind2020,accepted_pseudo_chainA
7471,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007471_source_ids.txt,439,PDBbind2020,accepted_pseudo_chainA
7472,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007472_source_ids.txt,439,PDBbind2020,accepted
7473,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007473_source_ids.txt,439,PDBbind2020,accepted_pseudo_chainA
7474,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007474_source_ids.txt,439,PDBbind2020,accepted
7475,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007475_source_ids.txt,439,scPDB,accepted
7476,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007476_source_ids.txt,439,scPDB,accepted
7477,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007477_source_ids.txt,439,scPDB,accepted
7478,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007478_source_ids.txt,439,scPDB,accepted
7479,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007479_source_ids.txt,439,scPDB,accepted
7480,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007480_source_ids.txt,439,scPDB,accepted_pseudo_chainA
7481,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007481_source_ids.txt,439,scPDB,accepted
7482,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007482_source_ids.txt,439,scPDB,accepted
7483,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007483_source_ids.txt,439,scPDB,accepted
7484,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007484_source_ids.txt,439,scPDB,accepted
7485,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007485_source_ids.txt,439,scPDB,accepted
7486,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007486_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7487,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007487_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7488,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007488_source_ids.txt,438,PDBbind2020,accepted
7489,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007489_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7490,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007490_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7491,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007491_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7492,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007492_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7493,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007493_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7494,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007494_source_ids.txt,438,PDBbind2020,accepted
7495,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007495_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7496,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007496_source_ids.txt,438,PDBbind2020,accepted_pseudo_chainA
7497,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007497_source_ids.txt,438,scPDB,accepted_dominant_chain
7498,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007498_source_ids.txt,438,scPDB,accepted
7499,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007499_source_ids.txt,438,scPDB,accepted
7500,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007500_source_ids.txt,438,scPDB,accepted_pseudo_chainA
7501,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007501_source_ids.txt,438,scPDB,accepted
7502,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007502_source_ids.txt,438,scPDB,accepted
7503,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007503_source_ids.txt,438,scPDB,accepted
7504,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_007504_source_ids.txt,438,scPDB,accepted
